codigo_barras,nome,categoria,preco,quantidade,validade
7891000398457,Produto 9605,Categoria C,711,14,25/08/2033
7891000390109,Produto 1257,Categoria B,711,17,26/01/2031
7891000390501,Produto 1649,Categoria C,711,20,12/06/2026
7891000390455,Produto 1603,Categoria C,711,21,05/06/2028
7891000390687,Produto 1835,Categoria D,711,23,19/04/2033
7891000390996,Produto 2144,Categoria A,711,23,25/06/2030
7891000391878,Produto 3026,Categoria A,711,27,04/01/2030
7891000397920,Produto 9068,Categoria A,711,28,21/06/2032
7891000393436,Produto 4584,Categoria C,712,12,14/03/2032
7891000396408,Produto 7556,Categoria C,712,18,31/03/2026
7891000392955,Produto 4103,Categoria A,712,19,20/06/2033
7891000391396,Produto 2544,Categoria C,712,23,16/07/2033
7891000396949,Produto 8097,Categoria A,712,24,11/04/2029
7891000397569,Produto 8717,Categoria D,712,29,16/03/2029
7891000389464,Produto 612,Categoria C,712,30,13/03/2026
7891000394391,Produto 5539,Categoria C,713,3,24/06/2029
7891000391551,Produto 2699,Categoria C,713,5,16/04/2034
7891000397178,Produto 8326,Categoria B,713,5,19/08/2027
7891000396791,Produto 7939,Categoria D,713,7,07/09/2030
7891000398594,Produto 9742,Categoria D,713,7,11/06/2031
7891000396582,Produto 7730,Categoria D,713,10,26/08/2028
7891000393773,Produto 4921,Categoria D,713,15,07/10/2031
7891000393864,Produto 5012,Categoria A,713,25,03/11/2030
7891000393177,Produto 4325,Categoria B,713,26,05/10/2026
7891000393022,Produto 4170,Categoria A,713,29,07/02/2030
7891000391572,Produto 2720,Categoria D,714,8,10/06/2028
7891000398765,Produto 9913,Categoria D,714,8,16/12/2031
7891000394066,Produto 5214,Categoria B,714,11,06/05/2034
7891000390030,Produto 1178,Categoria A,714,13,27/10/2029
7891000390516,Produto 1664,Categoria C,714,17,12/04/2031
7891000398784,Produto 9932,Categoria D,714,19,21/08/2033
7891000395877,Produto 7025,Categoria A,714,23,21/11/2030
7891000391007,Produto 2155,Categoria A,715,3,14/03/2029
7891000396091,Produto 7239,Categoria B,715,4,11/05/2028
7891000396905,Produto 8053,Categoria A,715,7,19/09/2033
7891000394724,Produto 5872,Categoria D,715,8,01/12/2027
7891000395201,Produto 6349,Categoria B,715,8,25/02/2026
7891000395363,Produto 6511,Categoria C,715,10,08/11/2028
7891000398791,Produto 9939,Categoria D,715,12,19/11/2027
7891000393691,Produto 4839,Categoria D,715,13,10/02/2033
7891000394361,Produto 5509,Categoria C,715,13,16/04/2030
7891000396537,Produto 7685,Categoria C,715,14,08/02/2026
7891000396007,Produto 7155,Categoria A,715,22,04/04/2028
7891000388984,Produto 132,Categoria A,715,26,21/02/2027
7891000396319,Produto 7467,Categoria C,715,26,11/11/2027
7891000396717,Produto 7865,Categoria D,716,3,21/12/2034
7891000394346,Produto 5494,Categoria C,716,4,29/10/2029
7891000397885,Produto 9033,Categoria A,716,7,08/04/2034
7891000390506,Produto 1654,Categoria C,716,12,26/06/2032
7891000389787,Produto 935,Categoria D,716,14,29/11/2026
7891000391851,Produto 2999,Categoria A,716,15,12/12/2028
7891000393451,Produto 4599,Categoria C,716,15,11/08/2026
7891000393317,Produto 4465,Categoria C,716,20,06/10/2029
7891000395254,Produto 6402,Categoria B,716,22,05/07/2029
7891000394609,Produto 5757,Categoria D,716,25,04/04/2030
7891000398273,Produto 9421,Categoria C,716,29,07/10/2027
7891000392530,Produto 3678,Categoria C,717,3,16/05/2029
7891000393167,Produto 4315,Categoria B,717,4,16/03/2030
7891000396173,Produto 7321,Categoria B,717,4,08/09/2033
7891000396424,Produto 7572,Categoria C,717,5,18/02/2033
7891000396724,Produto 7872,Categoria D,717,6,06/03/2034
7891000392783,Produto 3931,Categoria D,717,7,16/09/2031
7891000393587,Produto 4735,Categoria D,717,8,27/10/2034
7891000396763,Produto 7911,Categoria D,717,9,19/06/2031
7891000396614,Produto 7762,Categoria D,717,11,04/02/2031
7891000398360,Produto 9508,Categoria C,717,16,14/05/2032
7891000390734,Produto 1882,Categoria D,717,19,19/10/2034
7891000392911,Produto 4059,Categoria A,717,21,22/09/2027
7891000398160,Produto 9308,Categoria B,717,22,19/02/2026
7891000396392,Produto 7540,Categoria C,717,24,01/05/2026
7891000397240,Produto 8388,Categoria B,717,25,13/12/2028
7891000389255,Produto 403,Categoria B,717,27,27/07/2027
7891000391087,Produto 2235,Categoria B,717,27,03/01/2029
7891000396867,Produto 8015,Categoria A,717,27,14/04/2027
7891000396838,Produto 7986,Categoria D,717,28,07/03/2031
7891000397567,Produto 8715,Categoria D,718,14,18/01/2030
7891000393830,Produto 4978,Categoria D,718,16,08/09/2026
7891000388930,Produto 78,Categoria A,718,17,19/10/2029
7891000389722,Produto 870,Categoria D,718,26,23/05/2034
7891000393165,Produto 4313,Categoria B,718,27,13/08/2030
7891000393832,Produto 4980,Categoria D,718,27,11/07/2026
7891000393453,Produto 4601,Categoria C,718,29,30/11/2030
7891000389883,Produto 1031,Categoria A,719,4,26/09/2027
7891000398524,Produto 9672,Categoria C,719,7,11/03/2031
7891000393527,Produto 4675,Categoria C,719,8,26/07/2034
7891000389651,Produto 799,Categoria D,719,17,13/03/2033
7891000396909,Produto 8057,Categoria A,719,18,01/01/2028
7891000394428,Produto 5576,Categoria C,719,20,26/07/2034
7891000392952,Produto 4100,Categoria A,719,21,11/10/2034
7891000394770,Produto 5918,Categoria D,719,24,23/10/2034
7891000394863,Produto 6011,Categoria A,719,24,15/06/2032
7891000389639,Produto 787,Categoria D,719,26,08/10/2027
7891000396387,Produto 7535,Categoria C,719,28,09/11/2030
7891000393675,Produto 4823,Categoria D,719,29,22/09/2034
7891000392546,Produto 3694,Categoria C,720,13,14/11/2027
7891000390627,Produto 1775,Categoria D,720,18,11/09/2026
7891000390798,Produto 1946,Categoria D,720,20,06/01/2027
7891000395900,Produto 7048,Categoria A,720,20,28/03/2032
7891000391788,Produto 2936,Categoria D,720,22,07/01/2031
7891000396271,Produto 7419,Categoria C,720,28,28/04/2026
7891000390407,Produto 1555,Categoria C,721,8,05/08/2032
7891000389006,Produto 154,Categoria A,721,12,13/01/2032
7891000392931,Produto 4079,Categoria A,721,20,12/05/2031
7891000389095,Produto 243,Categoria B,721,22,30/12/2031
7891000392080,Produto 3228,Categoria B,721,24,18/10/2033
7891000395808,Produto 6956,Categoria D,721,25,05/03/2026
7891000390350,Produto 1498,Categoria C,721,27,21/11/2031
7891000392394,Produto 3542,Categoria C,721,30,10/10/2034
7891000392030,Produto 3178,Categoria A,722,5,04/05/2034
7891000395888,Produto 7036,Categoria A,722,5,13/04/2034
7891000394015,Produto 5163,Categoria A,722,8,01/08/2030
7891000395341,Produto 6489,Categoria C,722,12,30/09/2031
7891000390457,Produto 1605,Categoria C,722,15,13/09/2026
7891000392109,Produto 3257,Categoria B,722,17,14/08/2032
7891000391853,Produto 3001,Categoria A,722,23,31/07/2029
7891000389596,Produto 744,Categoria D,722,25,24/01/2028
7891000389545,Produto 693,Categoria C,722,30,21/09/2030
7891000397886,Produto 9034,Categoria A,722,30,09/07/2033
7891000391510,Produto 2658,Categoria C,723,4,29/10/2031
7891000391327,Produto 2475,Categoria C,723,6,24/10/2032
7891000392268,Produto 3416,Categoria C,723,7,29/06/2030
7891000398216,Produto 9364,Categoria B,723,9,01/04/2030
7891000395798,Produto 6946,Categoria D,723,13,26/12/2034
7891000396200,Produto 7348,Categoria B,723,16,16/12/2026
7891000397057,Produto 8205,Categoria B,723,21,13/03/2034
7891000395138,Produto 6286,Categoria B,723,28,13/08/2033
7891000392845,Produto 3993,Categoria D,723,30,29/01/2032
7891000396059,Produto 7207,Categoria B,724,4,24/02/2029
7891000398779,Produto 9927,Categoria D,724,4,29/11/2034
7891000395332,Produto 6480,Categoria C,724,6,10/06/2026
7891000397831,Produto 8979,Categoria D,724,8,18/08/2034
7891000398813,Produto 9961,Categoria D,724,9,06/04/2027
7891000395658,Produto 6806,Categoria D,724,13,11/08/2028
7891000395223,Produto 6371,Categoria B,724,21,30/12/2027
7891000397173,Produto 8321,Categoria B,724,22,20/07/2026
7891000397017,Produto 8165,Categoria A,724,23,17/02/2034
7891000396071,Produto 7219,Categoria B,724,25,31/03/2033
7891000396712,Produto 7860,Categoria D,724,27,20/06/2031
7891000398008,Produto 9156,Categoria A,724,30,27/03/2029
7891000389031,Produto 179,Categoria A,725,6,03/09/2029
7891000392357,Produto 3505,Categoria C,725,6,07/08/2033
7891000389102,Produto 250,Categoria B,725,8,07/03/2030
7891000393099,Produto 4247,Categoria B,725,12,13/02/2029
7891000398598,Produto 9746,Categoria D,725,12,19/01/2029
7891000392865,Produto 4013,Categoria A,725,21,14/03/2030
7891000393433,Produto 4581,Categoria C,725,24,10/07/2032
7891000389892,Produto 1040,Categoria A,726,3,10/08/2026
7891000394624,Produto 5772,Categoria D,726,3,22/04/2027
7891000392944,Produto 4092,Categoria A,726,4,20/05/2031
7891000397144,Produto 8292,Categoria B,726,4,23/07/2027
7891000389487,Produto 635,Categoria C,726,8,21/09/2033
7891000393315,Produto 4463,Categoria C,726,12,19/10/2033
7891000396366,Produto 7514,Categoria C,726,13,21/11/2034
7891000397782,Produto 8930,Categoria D,726,14,08/02/2034
7891000394423,Produto 5571,Categoria C,726,16,25/01/2032
7891000395525,Produto 6673,Categoria C,726,18,07/07/2030
7891000397301,Produto 8449,Categoria C,726,18,09/11/2030
7891000389459,Produto 607,Categoria C,726,20,21/04/2030
7891000392009,Produto 3157,Categoria A,726,21,04/03/2027
7891000394784,Produto 5932,Categoria D,726,23,18/02/2030
7891000392034,Produto 3182,Categoria A,726,26,18/06/2034
7891000396815,Produto 7963,Categoria D,726,26,30/05/2029
7891000395895,Produto 7043,Categoria A,726,27,18/08/2034
7891000396324,Produto 7472,Categoria C,727,13,30/04/2027
7891000397046,Produto 8194,Categoria A,727,14,17/08/2034
7891000395934,Produto 7082,Categoria A,727,16,14/04/2026
7891000394128,Produto 5276,Categoria B,727,21,06/03/2034
7891000391024,Produto 2172,Categoria A,727,25,12/07/2032
7891000394944,Produto 6092,Categoria A,727,25,28/12/2032
7891000396106,Produto 7254,Categoria B,727,29,02/05/2034
7891000398543,Produto 9691,Categoria C,727,29,23/04/2030
7891000394857,Produto 6005,Categoria A,728,6,27/08/2026
7891000390064,Produto 1212,Categoria B,728,9,08/07/2029
7891000394329,Produto 5477,Categoria C,728,10,07/10/2030
7891000390111,Produto 1259,Categoria B,728,16,04/05/2032
7891000397294,Produto 8442,Categoria C,728,18,13/02/2026
7891000398564,Produto 9712,Categoria D,728,21,02/08/2027
7891000393142,Produto 4290,Categoria B,729,4,22/03/2026
7891000389007,Produto 155,Categoria A,729,13,06/03/2034
7891000393486,Produto 4634,Categoria C,729,13,04/10/2029
7891000398100,Produto 9248,Categoria B,729,18,12/02/2032
7891000393294,Produto 4442,Categoria C,729,22,05/06/2029
7891000396309,Produto 7457,Categoria C,729,26,02/09/2026
7891000392298,Produto 3446,Categoria C,730,10,12/05/2031
7891000393608,Produto 4756,Categoria D,730,13,19/12/2031
7891000393097,Produto 4245,Categoria B,730,17,14/02/2032
7891000393666,Produto 4814,Categoria D,730,19,16/01/2026
7891000394244,Produto 5392,Categoria B,730,25,26/02/2034
7891000392376,Produto 3524,Categoria C,730,26,01/11/2032
7891000393348,Produto 4496,Categoria C,730,26,16/05/2028
7891000397220,Produto 8368,Categoria B,730,27,22/01/2027
7891000394362,Produto 5510,Categoria C,730,28,18/12/2029
7891000395971,Produto 7119,Categoria A,730,29,05/03/2028
7891000388907,Produto 55,Categoria A,731,3,14/06/2026
7891000390182,Produto 1330,Categoria B,731,4,06/12/2027
7891000392584,Produto 3732,Categoria D,731,4,30/03/2031
7891000391137,Produto 2285,Categoria B,731,6,23/03/2026
7891000398245,Produto 9393,Categoria B,731,7,02/02/2028
7891000389972,Produto 1120,Categoria A,731,8,04/07/2030
7891000392545,Produto 3693,Categoria C,731,8,12/06/2031
7891000390713,Produto 1861,Categoria D,731,12,13/10/2026
7891000397001,Produto 8149,Categoria A,731,15,17/04/2031
7891000397028,Produto 8176,Categoria A,731,18,01/05/2034
7891000396757,Produto 7905,Categoria D,731,23,09/01/2031
7891000395099,Produto 6247,Categoria B,731,24,07/11/2033
7891000392334,Produto 3482,Categoria C,732,15,20/05/2033
7891000390477,Produto 1625,Categoria C,732,16,15/02/2031
7891000397701,Produto 8849,Categoria D,732,18,31/12/2027
7891000390556,Produto 1704,Categoria C,732,20,21/12/2033
7891000396737,Produto 7885,Categoria D,732,20,14/10/2031
7891000389750,Produto 898,Categoria D,732,21,16/12/2026
7891000395914,Produto 7062,Categoria A,732,21,01/01/2027
7891000390911,Produto 2059,Categoria A,732,23,07/05/2028
7891000393914,Produto 5062,Categoria A,732,24,06/09/2033
7891000396469,Produto 7617,Categoria C,732,24,11/04/2031
7891000390767,Produto 1915,Categoria D,733,3,21/10/2030
7891000394289,Produto 5437,Categoria C,733,6,26/04/2032
7891000394603,Produto 5751,Categoria D,733,6,18/11/2026
7891000392151,Produto 3299,Categoria B,733,7,10/12/2027
7891000398647,Produto 9795,Categoria D,733,17,09/11/2028
7891000388890,Produto 38,Categoria A,733,21,11/03/2033
7891000389396,Produto 544,Categoria C,734,6,23/06/2030
7891000389689,Produto 837,Categoria D,734,15,14/03/2031
7891000394476,Produto 5624,Categoria C,734,18,25/04/2029
7891000391025,Produto 2173,Categoria A,734,19,27/02/2032
7891000398278,Produto 9426,Categoria C,734,23,11/01/2028
7891000391675,Produto 2823,Categoria D,734,26,12/02/2030
7891000395450,Produto 6598,Categoria C,735,3,10/04/2032
7891000394443,Produto 5591,Categoria C,735,4,14/02/2029
7891000391217,Produto 2365,Categoria B,735,6,01/09/2030
7891000394601,Produto 5749,Categoria D,735,6,26/09/2029
7891000393647,Produto 4795,Categoria D,735,7,05/10/2029
7891000397846,Produto 8994,Categoria A,735,14,25/04/2031
7891000392523,Produto 3671,Categoria C,735,16,27/12/2029
7891000396144,Produto 7292,Categoria B,735,18,24/04/2034
7891000392383,Produto 3531,Categoria C,735,21,25/09/2032
7891000390884,Produto 2032,Categoria A,735,22,05/01/2030
7891000394613,Produto 5761,Categoria D,735,22,26/02/2030
7891000396693,Produto 7841,Categoria D,735,27,16/12/2034
7891000390557,Produto 1705,Categoria C,736,3,12/03/2026
7891000388970,Produto 118,Categoria A,736,5,12/06/2030
7891000393937,Produto 5085,Categoria A,736,12,04/10/2032
7891000395317,Produto 6465,Categoria C,736,12,03/10/2028
7891000394726,Produto 5874,Categoria D,736,21,02/04/2030
7891000389811,Produto 959,Categoria D,736,25,22/11/2034
7891000394159,Produto 5307,Categoria B,736,30,04/05/2026
7891000388964,Produto 112,Categoria A,737,5,15/03/2030
7891000393510,Produto 4658,Categoria C,737,6,23/11/2033
7891000393321,Produto 4469,Categoria C,737,7,22/03/2034
7891000390828,Produto 1976,Categoria D,737,13,04/01/2030
7891000392928,Produto 4076,Categoria A,737,18,11/02/2029
7891000391222,Produto 2370,Categoria B,737,19,28/06/2027
7891000393166,Produto 4314,Categoria B,737,21,04/07/2031
7891000397783,Produto 8931,Categoria D,737,25,19/06/2028
7891000396781,Produto 7929,Categoria D,737,27,07/11/2029
7891000391591,Produto 2739,Categoria D,738,5,20/05/2034
7891000389589,Produto 737,Categoria D,738,6,15/08/2033
7891000397756,Produto 8904,Categoria D,738,6,04/03/2030
7891000398481,Produto 9629,Categoria C,738,9,14/01/2030
7891000395050,Produto 6198,Categoria A,738,11,20/08/2026
7891000394696,Produto 5844,Categoria D,738,12,10/06/2033
7891000398194,Produto 9342,Categoria B,738,13,15/03/2027
7891000395837,Produto 6985,Categoria D,738,14,23/09/2026
7891000395804,Produto 6952,Categoria D,738,18,02/02/2034
7891000388901,Produto 49,Categoria A,738,24,08/10/2033
7891000395718,Produto 6866,Categoria D,738,28,15/07/2027
7891000390693,Produto 1841,Categoria D,739,5,26/11/2029
7891000398347,Produto 9495,Categoria C,739,5,19/01/2028
7891000389418,Produto 566,Categoria C,739,6,16/02/2032
7891000394999,Produto 6147,Categoria A,739,15,31/08/2031
7891000388863,Produto 11,Categoria A,739,20,09/02/2034
7891000389163,Produto 311,Categoria B,739,26,20/12/2029
7891000397308,Produto 8456,Categoria C,739,26,05/11/2031
7891000397095,Produto 8243,Categoria B,740,3,05/01/2033
7891000391447,Produto 2595,Categoria C,740,10,19/11/2031
7891000393162,Produto 4310,Categoria B,740,16,08/07/2027
7891000390837,Produto 1985,Categoria D,740,21,03/10/2029
7891000397088,Produto 8236,Categoria B,740,27,13/04/2028
7891000397705,Produto 8853,Categoria D,741,5,11/01/2028
7891000392158,Produto 3306,Categoria B,741,8,01/08/2028
7891000395296,Produto 6444,Categoria C,741,13,15/09/2034
7891000397789,Produto 8937,Categoria D,741,13,04/05/2027
7891000389188,Produto 336,Categoria B,741,16,25/04/2034
7891000393677,Produto 4825,Categoria D,741,23,20/02/2029
7891000389237,Produto 385,Categoria B,741,28,09/08/2033
7891000397707,Produto 8855,Categoria D,741,28,18/11/2032
7891000396955,Produto 8103,Categoria A,742,9,14/09/2030
7891000393916,Produto 5064,Categoria A,742,11,22/12/2033
7891000391866,Produto 3014,Categoria A,742,12,27/10/2028
7891000388980,Produto 128,Categoria A,742,13,13/06/2029
7891000391664,Produto 2812,Categoria D,742,14,18/10/2027
7891000397965,Produto 9113,Categoria A,742,14,17/08/2027
7891000395967,Produto 7115,Categoria A,742,15,04/10/2034
7891000394705,Produto 5853,Categoria D,742,24,25/12/2032
7891000398852,Produto 10000,Categoria A,742,26,01/05/2031
7891000397738,Produto 8886,Categoria D,742,28,05/05/2026
7891000389126,Produto 274,Categoria B,742,29,08/04/2030
7891000396381,Produto 7529,Categoria C,743,3,31/07/2028
7891000392826,Produto 3974,Categoria D,743,4,14/05/2026
7891000391246,Produto 2394,Categoria B,743,7,28/08/2028
7891000392332,Produto 3480,Categoria C,743,11,22/09/2034
7891000389953,Produto 1101,Categoria A,743,16,03/04/2026
7891000390099,Produto 1247,Categoria B,743,22,01/01/2028
7891000397015,Produto 8163,Categoria A,743,25,10/05/2030
7891000390383,Produto 1531,Categoria C,743,27,23/08/2033
7891000389727,Produto 875,Categoria D,743,29,16/12/2033
7891000395329,Produto 6477,Categoria C,743,29,18/11/2027
7891000396839,Produto 7987,Categoria D,743,29,03/09/2027
7891000396222,Produto 7370,Categoria B,744,6,21/12/2031
7891000394922,Produto 6070,Categoria A,744,7,12/05/2031
7891000394331,Produto 5479,Categoria C,744,8,09/01/2030
7891000389107,Produto 255,Categoria B,744,9,26/03/2034
7891000391899,Produto 3047,Categoria A,744,11,14/05/2033
7891000395137,Produto 6285,Categoria B,744,13,31/12/2029
7891000398504,Produto 9652,Categoria C,744,13,22/04/2034
7891000389024,Produto 172,Categoria A,744,14,06/07/2027
7891000390246,Produto 1394,Categoria B,744,17,12/03/2028
7891000392305,Produto 3453,Categoria C,744,19,07/04/2028
7891000397224,Produto 8372,Categoria B,744,24,13/02/2032
7891000393945,Produto 5093,Categoria A,744,26,24/07/2027
7891000398630,Produto 9778,Categoria D,744,27,08/03/2030
7891000389110,Produto 258,Categoria B,744,29,05/07/2028
7891000390230,Produto 1378,Categoria B,745,5,21/12/2028
7891000393117,Produto 4265,Categoria B,745,9,19/12/2027
7891000395277,Produto 6425,Categoria C,745,9,22/08/2029
7891000390103,Produto 1251,Categoria B,745,13,30/11/2032
7891000390497,Produto 1645,Categoria C,745,18,16/04/2028
7891000393362,Produto 4510,Categoria C,745,19,05/02/2029
7891000389644,Produto 792,Categoria D,745,20,22/06/2033
7891000395246,Produto 6394,Categoria B,745,23,29/09/2033
7891000393851,Produto 4999,Categoria A,745,27,15/08/2028
7891000395233,Produto 6381,Categoria B,746,4,14/11/2034
7891000393371,Produto 4519,Categoria C,746,12,01/06/2034
7891000396156,Produto 7304,Categoria B,746,12,17/04/2032
7891000389004,Produto 152,Categoria A,746,16,19/06/2032
7891000391110,Produto 2258,Categoria B,746,17,19/01/2026
7891000397951,Produto 9099,Categoria A,746,17,19/09/2031
7891000394126,Produto 5274,Categoria B,746,20,26/06/2029
7891000395391,Produto 6539,Categoria C,746,21,19/12/2030
7891000395299,Produto 6447,Categoria C,746,24,09/01/2033
7891000394559,Produto 5707,Categoria D,746,30,14/09/2027
7891000391802,Produto 2950,Categoria D,747,4,10/02/2027
7891000395758,Produto 6906,Categoria D,747,4,08/11/2029
7891000389085,Produto 233,Categoria B,747,8,17/10/2027
7891000391799,Produto 2947,Categoria D,747,12,28/02/2027
7891000396938,Produto 8086,Categoria A,747,13,18/05/2027
7891000389664,Produto 812,Categoria D,747,17,30/09/2026
7891000397508,Produto 8656,Categoria C,747,19,12/08/2033
7891000398015,Produto 9163,Categoria A,747,23,01/10/2033
7891000389948,Produto 1096,Categoria A,747,25,02/01/2031
7891000392385,Produto 3533,Categoria C,747,30,14/11/2030
7891000391476,Produto 2624,Categoria C,748,3,07/08/2028
7891000393935,Produto 5083,Categoria A,748,7,24/07/2027
7891000393717,Produto 4865,Categoria D,748,17,18/04/2028
7891000389357,Produto 505,Categoria C,748,21,18/12/2027
7891000389478,Produto 626,Categoria C,748,21,18/07/2034
7891000393357,Produto 4505,Categoria C,748,24,27/09/2031
7891000393789,Produto 4937,Categoria D,748,24,16/11/2034
7891000396171,Produto 7319,Categoria B,748,28,04/09/2026
7891000397586,Produto 8734,Categoria D,749,4,21/08/2034
7891000397243,Produto 8391,Categoria B,749,5,25/03/2032
7891000392059,Produto 3207,Categoria B,749,7,20/07/2031
7891000393483,Produto 4631,Categoria C,749,8,24/02/2032
7891000389190,Produto 338,Categoria B,749,11,08/07/2026
7891000394830,Produto 5978,Categoria D,749,11,10/12/2026
7891000396522,Produto 7670,Categoria C,749,13,14/08/2033
7891000391457,Produto 2605,Categoria C,749,15,27/11/2029
7891000395989,Produto 7137,Categoria A,749,20,08/12/2029
7891000398024,Produto 9172,Categoria A,749,20,02/12/2033
7891000394235,Produto 5383,Categoria B,749,21,30/01/2030
7891000391932,Produto 3080,Categoria A,749,23,17/05/2031
7891000397847,Produto 8995,Categoria A,749,25,25/01/2033
7891000388997,Produto 145,Categoria A,749,29,27/07/2034
7891000394878,Produto 6026,Categoria A,749,29,30/09/2033
7891000397380,Produto 8528,Categoria C,749,30,31/03/2031
7891000390875,Produto 2023,Categoria A,750,3,08/04/2032
7891000396241,Produto 7389,Categoria B,750,3,07/10/2028
7891000390520,Produto 1668,Categoria C,750,10,19/02/2031
7891000391915,Produto 3063,Categoria A,750,10,30/05/2033
7891000390772,Produto 1920,Categoria D,750,12,08/04/2034
7891000394185,Produto 5333,Categoria B,750,13,30/04/2031
7891000392129,Produto 3277,Categoria B,750,18,22/12/2028
7891000393660,Produto 4808,Categoria D,750,20,25/03/2032
7891000389958,Produto 1106,Categoria A,750,21,02/06/2030
7891000390273,Produto 1421,Categoria C,750,22,13/06/2034
7891000395471,Produto 6619,Categoria C,750,23,31/12/2033
7891000389900,Produto 1048,Categoria A,750,26,10/02/2026
7891000391076,Produto 2224,Categoria B,750,26,20/07/2028
7891000391223,Produto 2371,Categoria B,750,29,17/08/2032
7891000394677,Produto 5825,Categoria D,750,29,16/01/2029
7891000395394,Produto 6542,Categoria C,751,3,31/01/2033
7891000394269,Produto 5417,Categoria C,751,9,07/06/2027
7891000396082,Produto 7230,Categoria B,751,9,03/09/2030
7891000394742,Produto 5890,Categoria D,751,10,31/08/2032
7891000397097,Produto 8245,Categoria B,751,10,20/10/2034
7891000392642,Produto 3790,Categoria D,751,16,20/01/2026
7891000392446,Produto 3594,Categoria C,751,17,23/09/2026
7891000392728,Produto 3876,Categoria D,751,19,08/09/2028
7891000388883,Produto 31,Categoria A,751,23,09/07/2033
7891000393136,Produto 4284,Categoria B,751,27,22/03/2027
7891000396268,Produto 7416,Categoria C,751,29,07/06/2032
7891000391607,Produto 2755,Categoria D,751,30,21/08/2032
7891000391473,Produto 2621,Categoria C,752,3,10/06/2031
7891000398766,Produto 9914,Categoria D,752,3,19/11/2027
7891000390379,Produto 1527,Categoria C,752,7,02/02/2028
7891000390915,Produto 2063,Categoria A,752,12,29/05/2032
7891000392513,Produto 3661,Categoria C,752,12,18/12/2032
7891000395697,Produto 6845,Categoria D,752,13,06/07/2026
7891000390004,Produto 1152,Categoria A,752,16,16/06/2034
7891000391020,Produto 2168,Categoria A,752,16,05/04/2033
7891000389966,Produto 1114,Categoria A,752,18,17/04/2032
7891000390663,Produto 1811,Categoria D,752,23,21/02/2026
7891000394096,Produto 5244,Categoria B,752,23,23/12/2033
7891000391266,Produto 2414,Categoria C,752,25,15/10/2028
7891000394693,Produto 5841,Categoria D,752,25,09/09/2031
7891000389296,Produto 444,Categoria C,752,30,30/06/2034
7891000390061,Produto 1209,Categoria B,753,4,18/03/2027
7891000393897,Produto 5045,Categoria A,753,6,10/07/2026
7891000393790,Produto 4938,Categoria D,753,7,23/07/2026
7891000396963,Produto 8111,Categoria A,753,7,08/10/2026
7891000396104,Produto 7252,Categoria B,753,10,06/04/2028
7891000392668,Produto 3816,Categoria D,753,21,12/10/2030
7891000394020,Produto 5168,Categoria A,753,25,12/08/2031
7891000398695,Produto 9843,Categoria D,753,27,18/07/2032
7891000395028,Produto 6176,Categoria A,754,5,05/06/2032
7891000389688,Produto 836,Categoria D,754,6,19/12/2034
7891000391764,Produto 2912,Categoria D,754,6,06/05/2032
7891000394779,Produto 5927,Categoria D,754,6,19/02/2033
7891000389273,Produto 421,Categoria C,754,9,11/03/2030
7891000398827,Produto 9975,Categoria D,754,14,10/07/2027
7891000392464,Produto 3612,Categoria C,754,17,17/07/2029
7891000389098,Produto 246,Categoria B,754,18,30/11/2029
7891000395466,Produto 6614,Categoria C,754,21,30/10/2027
7891000390919,Produto 2067,Categoria A,754,23,21/05/2028
7891000393499,Produto 4647,Categoria C,754,26,26/09/2029
7891000394347,Produto 5495,Categoria C,754,28,22/01/2032
7891000394768,Produto 5916,Categoria D,754,28,19/02/2031
7891000391472,Produto 2620,Categoria C,755,4,11/04/2028
7891000390473,Produto 1621,Categoria C,755,5,28/03/2034
7891000395125,Produto 6273,Categoria B,755,13,27/08/2031
7891000391848,Produto 2996,Categoria D,755,19,09/01/2026
7891000392507,Produto 3655,Categoria C,755,20,13/02/2030
7891000390116,Produto 1264,Categoria B,755,24,13/05/2032
7891000398315,Produto 9463,Categoria C,755,28,11/05/2034
7891000396427,Produto 7575,Categoria C,756,5,18/07/2030
7891000391475,Produto 2623,Categoria C,756,8,20/03/2026
7891000393764,Produto 4912,Categoria D,756,8,05/01/2034
7891000397650,Produto 8798,Categoria D,756,11,10/10/2033
7891000393922,Produto 5070,Categoria A,756,12,15/04/2034
7891000389239,Produto 387,Categoria B,756,15,29/03/2033
7891000395461,Produto 6609,Categoria C,756,22,18/02/2029
7891000389994,Produto 1142,Categoria A,756,24,19/01/2034
7891000394292,Produto 5440,Categoria C,756,24,30/09/2030
7891000398092,Produto 9240,Categoria B,756,25,12/01/2028
7891000396456,Produto 7604,Categoria C,756,29,17/10/2031
7891000398569,Produto 9717,Categoria D,756,29,22/05/2026
7891000396976,Produto 8124,Categoria A,757,6,19/12/2033
7891000391243,Produto 2391,Categoria B,757,17,27/07/2027
7891000395000,Produto 6148,Categoria A,757,17,23/06/2029
7891000389705,Produto 853,Categoria D,757,19,14/12/2030
7891000391235,Produto 2383,Categoria B,757,23,26/06/2033
7891000394426,Produto 5574,Categoria C,757,24,06/06/2026
7891000391737,Produto 2885,Categoria D,757,30,05/08/2033
7891000392219,Produto 3367,Categoria B,758,3,20/07/2027
7891000396137,Produto 7285,Categoria B,758,5,14/07/2034
7891000391882,Produto 3030,Categoria A,758,8,06/01/2032
7891000396567,Produto 7715,Categoria D,758,8,20/01/2027
